Date,open,high,low,close,bull,bull_on,confirm_23,bx,pos_to_neg
2022-08-24,111.11487897686196,111.70502931384576,110.08576627857876,111.26119232177734,False,False,False,-39.763978630430074,False
2022-08-25,111.46604013073356,115.00697197486598,111.4416595343356,114.9972152709961,False,False,False,-32.71414771087473,False
2022-08-26,114.74847932867208,114.90454938536652,108.58355952445514,108.60306549072266,False,False,False,-32.63011056416145,False
2022-08-29,107.73977532032936,108.7249940277732,106.48143588481256,106.58872985839844,False,False,False,-34.840412143753845,False
2022-08-30,107.67149089738167,107.80805497949126,104.2524993295498,105.36940002441406,False,False,False,-37.2544288458314,False
2022-08-31,106.01321685913004,106.20830629403642,103.75990188456616,104.65245056152344,False,False,False,-39.203770557730756,False
2022-09-01,101.95528291715118,102.51617802119344,99.5751607456534,102.36498260498048,False,False,False,-41.02570424763863,False
2022-09-02,103.66235128602632,104.65245213753208,100.92617987191426,101.36026763916016,False,False,False,-42.45503546800799,False
2022-09-06,101.370010385266,101.95041147249336,99.58491311921829,100.22872161865234,False,False,False,-43.546736386781646,False
2022-09-07,100.4530859504785,102.59909949998848,99.73612074287998,101.82848358154295,False,False,False,-39.02129352787706,False
